order_id,customer_id,product_id,product_name,quantity,unit_price,total_amount,order_date,status,shipping_country
ORD_000788,CUST_00317,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-09-18,pending,Australia
ORD_000789,CUST_00102,PROD_005,Webcam HD,1,79.99,79.99,2024-02-24,cancelled,Germany
ORD_000790,CUST_00184,PROD_004,Monitor Stand,3,34.5,103.5,2024-09-24,delivered,Canada
ORD_000791,CUST_00255,PROD_005,Webcam HD,2,79.99,159.98,2024-01-21,processing,France
ORD_000792,CUST_00007,PROD_008,Cable Management Kit,3,15.0,45.0,2024-04-30,pending,USA
ORD_000793,CUST_00077,PROD_002,Mechanical Keyboard,5,89.99,449.95,2024-12-08,pending,Germany
ORD_000794,CUST_00330,PROD_009,Laptop Stand,1,49.99,49.99,2024-02-21,processing,UK
ORD_000795,CUST_00026,PROD_008,Cable Management Kit,3,15.0,45.0,2024-05-15,pending,Germany
ORD_000796,CUST_00411,PROD_003,USB-C Hub,1,45.0,45.0,2024-05-28,shipped,UK
ORD_000797,CUST_00005,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-02-18,processing,USA
ORD_000798,CUST_00490,PROD_003,USB-C Hub,3,45.0,135.0,2024-07-02,cancelled,Germany
ORD_000799,CUST_00094,PROD_005,Webcam HD,1,79.99,79.99,2024-07-09,pending,UK
ORD_000800,CUST_00428,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-08-21,delivered,UK
ORD_000801,CUST_00058,PROD_008,Cable Management Kit,4,15.0,60.0,2024-11-28,processing,Canada
ORD_000802,CUST_00467,PROD_001,Wireless Mouse,2,29.99,59.98,2024-02-23,cancelled,Germany
ORD_000803,CUST_00093,PROD_008,Cable Management Kit,5,15.0,75.0,2024-12-13,cancelled,Germany
ORD_000804,CUST_00442,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-11-09,processing,USA
ORD_000805,CUST_00226,PROD_008,Cable Management Kit,4,15.0,60.0,2024-02-27,pending,Germany
ORD_000806,CUST_00007,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-12-01,cancelled,UK
ORD_000807,CUST_00448,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-04-24,shipped,Australia
ORD_000808,CUST_00317,PROD_009,Laptop Stand,5,49.99,249.95,2024-12-18,pending,Australia
ORD_000809,CUST_00340,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-09-03,delivered,UK
ORD_000810,CUST_00006,PROD_003,USB-C Hub,5,45.0,225.0,2024-11-09,processing,USA
ORD_000811,CUST_00039,PROD_009,Laptop Stand,4,49.99,199.96,2024-09-10,delivered,Canada
ORD_000812,CUST_00026,PROD_006,Desk Lamp,2,24.99,49.98,2024-06-18,cancelled,UK
ORD_000813,CUST_00207,PROD_004,Monitor Stand,5,34.5,172.5,2024-11-25,processing,Germany
ORD_000814,CUST_00230,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-08-15,pending,France
ORD_000815,CUST_00255,PROD_008,Cable Management Kit,4,15.0,60.0,2024-06-10,pending,USA
ORD_000816,CUST_00286,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-07-30,cancelled,USA
ORD_000817,CUST_00327,PROD_001,Wireless Mouse,1,29.99,29.99,2024-11-05,shipped,France
ORD_000818,CUST_00344,PROD_009,Laptop Stand,5,49.99,249.95,2024-04-15,delivered,Australia
ORD_000819,CUST_00433,PROD_006,Desk Lamp,3,24.99,74.97,2024-01-28,delivered,Canada
ORD_000820,CUST_00243,PROD_006,Desk Lamp,5,24.99,124.95,2024-11-13,shipped,France
ORD_000821,CUST_00114,PROD_008,Cable Management Kit,1,15.0,15.0,2024-02-19,pending,Australia
ORD_000822,CUST_00281,PROD_006,Desk Lamp,3,24.99,74.97,2024-11-20,cancelled,UK
ORD_000823,CUST_00253,PROD_006,Desk Lamp,1,24.99,24.99,2024-01-24,processing,Canada
ORD_000824,CUST_00101,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-05-10,processing,France
ORD_000825,CUST_00423,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-04-20,processing,Germany
ORD_000826,CUST_00475,PROD_006,Desk Lamp,1,24.99,24.99,2024-07-31,cancelled,USA
ORD_000827,CUST_00302,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-08-22,cancelled,Australia
ORD_000828,CUST_00377,PROD_003,USB-C Hub,4,45.0,180.0,2024-01-03,pending,France
ORD_000829,CUST_00474,PROD_009,Laptop Stand,4,49.99,199.96,2024-10-26,cancelled,Germany
ORD_000830,CUST_00418,PROD_003,USB-C Hub,5,45.0,225.0,2024-03-29,processing,Australia
ORD_000831,CUST_00311,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-12-02,shipped,France
ORD_000832,CUST_00469,PROD_009,Laptop Stand,4,49.99,199.96,2024-08-02,processing,France
ORD_000833,CUST_00232,PROD_005,Webcam HD,4,79.99,319.96,2024-06-24,processing,UK
ORD_000834,CUST_00454,PROD_003,USB-C Hub,4,45.0,180.0,2024-11-04,cancelled,Australia
ORD_000835,CUST_00378,PROD_005,Webcam HD,5,79.99,399.95,2024-06-09,cancelled,Australia
ORD_000836,CUST_00366,PROD_004,Monitor Stand,2,34.5,69.0,2024-04-17,shipped,France
ORD_000837,CUST_00500,PROD_006,Desk Lamp,2,24.99,49.98,2024-12-29,processing,Australia
ORD_000838,CUST_00166,PROD_009,Laptop Stand,5,49.99,249.95,2024-12-21,pending,Australia
ORD_000839,CUST_00293,PROD_006,Desk Lamp,5,24.99,124.95,2024-09-02,delivered,France
ORD_000840,CUST_00268,PROD_009,Laptop Stand,3,49.99,149.97,2024-08-04,pending,USA
ORD_000841,CUST_00344,PROD_001,Wireless Mouse,4,29.99,119.96,2024-03-15,pending,USA
ORD_000842,CUST_00350,PROD_004,Monitor Stand,3,34.5,103.5,2024-03-23,shipped,UK
ORD_000843,CUST_00105,PROD_003,USB-C Hub,1,45.0,45.0,2024-12-19,cancelled,UK
ORD_000844,CUST_00316,PROD_001,Wireless Mouse,3,29.99,89.97,2024-08-19,cancelled,USA
ORD_000845,CUST_00262,PROD_004,Monitor Stand,5,34.5,172.5,2024-07-18,shipped,Canada
ORD_000846,CUST_00490,PROD_001,Wireless Mouse,4,29.99,119.96,2024-07-17,shipped,Germany
ORD_000847,CUST_00129,PROD_009,Laptop Stand,1,49.99,49.99,2024-01-07,processing,Australia
ORD_000848,CUST_00361,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-04-25,shipped,Australia
ORD_000849,CUST_00398,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-11-04,processing,Canada
ORD_000850,CUST_00039,PROD_005,Webcam HD,4,79.99,319.96,2024-03-31,processing,Australia
ORD_000851,CUST_00021,PROD_003,USB-C Hub,5,45.0,225.0,2024-03-02,delivered,Germany
ORD_000852,CUST_00083,PROD_005,Webcam HD,5,79.99,399.95,2024-05-15,cancelled,Canada
ORD_000853,CUST_00364,PROD_005,Webcam HD,1,79.99,79.99,2024-06-18,processing,Germany
ORD_000854,CUST_00027,PROD_001,Wireless Mouse,2,29.99,59.98,2024-06-14,cancelled,France
ORD_000855,CUST_00184,PROD_005,Webcam HD,4,79.99,319.96,2024-10-20,pending,France
ORD_000856,CUST_00267,PROD_006,Desk Lamp,5,24.99,124.95,2024-04-22,pending,Canada
ORD_000857,CUST_00275,PROD_009,Laptop Stand,2,49.99,99.98,2024-07-31,delivered,France
ORD_000858,CUST_00340,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-04-23,shipped,Canada
ORD_000859,CUST_00487,PROD_006,Desk Lamp,3,24.99,74.97,2024-05-30,cancelled,Canada
ORD_000860,CUST_00005,PROD_009,Laptop Stand,4,49.99,199.96,2024-10-14,pending,Australia
ORD_000861,CUST_00315,PROD_006,Desk Lamp,4,24.99,99.96,2024-05-03,cancelled,Australia
ORD_000862,CUST_00196,PROD_004,Monitor Stand,1,34.5,34.5,2024-12-15,pending,UK
ORD_000863,CUST_00145,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-10-03,pending,Australia
ORD_000864,CUST_00229,PROD_009,Laptop Stand,3,49.99,149.97,2024-09-20,delivered,France
ORD_000865,CUST_00165,PROD_001,Wireless Mouse,3,29.99,89.97,2024-11-29,cancelled,Canada
ORD_000866,CUST_00274,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-03-26,pending,France
ORD_000867,CUST_00397,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-12-09,processing,Australia
ORD_000868,CUST_00425,PROD_007,Mouse Pad XL,1,19.99,19.99,2024-04-15,delivered,France
ORD_000869,CUST_00368,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-01-13,shipped,Germany
ORD_000870,CUST_00092,PROD_001,Wireless Mouse,1,29.99,29.99,2024-02-07,shipped,USA
ORD_000871,CUST_00467,PROD_009,Laptop Stand,1,49.99,49.99,2024-10-21,shipped,Canada
ORD_000872,CUST_00208,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-08-18,delivered,Australia
ORD_000873,CUST_00061,PROD_006,Desk Lamp,1,24.99,24.99,2024-07-18,cancelled,Australia
ORD_000874,CUST_00300,PROD_001,Wireless Mouse,5,29.99,149.95,2024-02-02,pending,Australia
ORD_000875,CUST_00149,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-09-14,shipped,USA
ORD_000876,CUST_00196,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-05-24,delivered,Germany
ORD_000877,CUST_00113,PROD_001,Wireless Mouse,4,29.99,119.96,2024-03-21,processing,France
ORD_000878,CUST_00074,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-05-31,shipped,Australia
ORD_000879,CUST_00073,PROD_006,Desk Lamp,1,24.99,24.99,2024-10-10,pending,France
ORD_000880,CUST_00202,PROD_001,Wireless Mouse,1,29.99,29.99,2024-10-20,cancelled,France
ORD_000881,CUST_00384,PROD_009,Laptop Stand,1,49.99,49.99,2024-06-05,shipped,Canada
ORD_000882,CUST_00073,PROD_004,Monitor Stand,4,34.5,138.0,2024-11-26,processing,France
ORD_000883,CUST_00100,PROD_003,USB-C Hub,2,45.0,90.0,2024-11-11,pending,UK
ORD_000884,CUST_00237,PROD_003,USB-C Hub,5,45.0,225.0,2024-01-28,cancelled,France
ORD_000885,CUST_00129,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-12-09,pending,USA
ORD_000886,CUST_00183,PROD_004,Monitor Stand,5,34.5,172.5,2024-09-06,processing,UK
ORD_000887,CUST_00036,PROD_004,Monitor Stand,1,34.5,34.5,2024-05-25,processing,France
ORD_000888,CUST_00316,PROD_006,Desk Lamp,4,24.99,99.96,2024-08-18,shipped,UK
ORD_000889,CUST_00187,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-10-16,shipped,France
ORD_000890,CUST_00127,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-01-03,processing,UK
ORD_000891,CUST_00348,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-07-03,shipped,Canada
ORD_000892,CUST_00397,PROD_008,Cable Management Kit,4,15.0,60.0,2024-08-16,shipped,UK
ORD_000893,CUST_00331,PROD_008,Cable Management Kit,5,15.0,75.0,2024-02-25,cancelled,Canada
ORD_000894,CUST_00101,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-03-12,shipped,France
ORD_000895,CUST_00324,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-01-10,pending,France
ORD_000896,CUST_00109,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-07-26,pending,France
ORD_000897,CUST_00242,PROD_009,Laptop Stand,3,49.99,149.97,2024-10-05,processing,France
ORD_000898,CUST_00376,PROD_006,Desk Lamp,4,24.99,99.96,2024-04-24,shipped,France
ORD_000899,CUST_00047,PROD_003,USB-C Hub,4,45.0,180.0,2024-09-13,delivered,France
ORD_000900,CUST_00123,PROD_006,Desk Lamp,5,24.99,124.95,2024-01-06,cancelled,Australia
ORD_000901,CUST_00082,PROD_003,USB-C Hub,5,45.0,225.0,2024-03-12,processing,Germany
ORD_000902,CUST_00377,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-12-03,delivered,Canada
ORD_000903,CUST_00119,PROD_006,Desk Lamp,1,24.99,24.99,2024-04-22,pending,Germany
ORD_000904,CUST_00343,PROD_005,Webcam HD,3,79.99,239.97,2024-04-29,processing,USA
ORD_000905,CUST_00470,PROD_009,Laptop Stand,3,49.99,149.97,2024-07-17,delivered,Germany
ORD_000906,CUST_00053,PROD_001,Wireless Mouse,1,29.99,29.99,2024-11-28,cancelled,UK
ORD_000907,CUST_00292,PROD_005,Webcam HD,3,79.99,239.97,2024-10-23,processing,France
ORD_000908,CUST_00335,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-07-06,pending,France
ORD_000909,CUST_00265,PROD_009,Laptop Stand,3,49.99,149.97,2024-07-11,delivered,Canada
ORD_000910,CUST_00455,PROD_006,Desk Lamp,3,24.99,74.97,2024-09-06,cancelled,Germany
ORD_000911,CUST_00085,PROD_001,Wireless Mouse,5,29.99,149.95,2024-03-12,processing,Germany
ORD_000912,CUST_00109,PROD_002,Mechanical Keyboard,5,89.99,449.95,2024-11-25,processing,UK
ORD_000913,CUST_00368,PROD_003,USB-C Hub,2,45.0,90.0,2024-07-04,pending,France
ORD_000914,CUST_00059,PROD_004,Monitor Stand,4,34.5,138.0,2024-06-18,delivered,Australia
ORD_000915,CUST_00083,PROD_008,Cable Management Kit,4,15.0,60.0,2024-04-17,delivered,France
ORD_000916,CUST_00294,PROD_001,Wireless Mouse,2,29.99,59.98,2024-01-23,cancelled,Canada
ORD_000917,CUST_00021,PROD_003,USB-C Hub,2,45.0,90.0,2024-11-18,cancelled,France
ORD_000918,CUST_00473,PROD_003,USB-C Hub,1,45.0,45.0,2024-03-26,processing,UK
ORD_000919,CUST_00327,PROD_009,Laptop Stand,4,49.99,199.96,2024-11-02,pending,France
ORD_000920,CUST_00311,PROD_005,Webcam HD,1,79.99,79.99,2024-04-20,delivered,Germany
ORD_000921,CUST_00308,PROD_008,Cable Management Kit,2,15.0,30.0,2024-04-22,processing,Germany
ORD_000922,CUST_00262,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-11-15,shipped,Australia
ORD_000923,CUST_00303,PROD_003,USB-C Hub,3,45.0,135.0,2024-08-20,pending,France
ORD_000924,CUST_00056,PROD_004,Monitor Stand,4,34.5,138.0,2024-07-16,pending,Canada
ORD_000925,CUST_00215,PROD_004,Monitor Stand,5,34.5,172.5,2024-09-15,processing,Australia
ORD_000926,CUST_00462,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-03-31,cancelled,Germany
ORD_000927,CUST_00386,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-09-29,pending,France
ORD_000928,CUST_00462,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-12-03,cancelled,Canada
ORD_000929,CUST_00221,PROD_009,Laptop Stand,1,49.99,49.99,2024-12-13,cancelled,Australia
ORD_000930,CUST_00272,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-01-23,delivered,Australia
ORD_000931,CUST_00302,PROD_004,Monitor Stand,4,34.5,138.0,2024-07-14,cancelled,UK
ORD_000932,CUST_00245,PROD_002,Mechanical Keyboard,4,89.99,359.96,2024-03-09,processing,UK
ORD_000933,CUST_00210,PROD_002,Mechanical Keyboard,3,89.99,269.97,2024-11-02,shipped,France
ORD_000934,CUST_00405,PROD_004,Monitor Stand,1,34.5,34.5,2024-12-29,pending,Australia
ORD_000935,CUST_00004,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-03-01,delivered,France
ORD_000936,CUST_00055,PROD_004,Monitor Stand,3,34.5,103.5,2024-07-28,processing,UK
ORD_000937,CUST_00438,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-05-09,cancelled,UK
ORD_000938,CUST_00142,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-07-06,delivered,France
ORD_000939,CUST_00248,PROD_004,Monitor Stand,4,34.5,138.0,2024-10-09,processing,France
ORD_000940,CUST_00130,PROD_006,Desk Lamp,5,24.99,124.95,2024-10-11,shipped,Germany
ORD_000941,CUST_00377,PROD_010,Blue Light Glasses,3,29.99,89.97,2024-12-27,processing,Germany
ORD_000942,CUST_00487,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-08-16,processing,Australia
ORD_000943,CUST_00403,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-09-17,shipped,Germany
ORD_000944,CUST_00362,PROD_009,Laptop Stand,5,49.99,249.95,2024-12-22,pending,Australia
ORD_000945,CUST_00412,PROD_003,USB-C Hub,4,45.0,180.0,2024-11-21,pending,USA
ORD_000946,CUST_00046,PROD_003,USB-C Hub,4,45.0,180.0,2024-11-03,pending,Germany
ORD_000947,CUST_00312,PROD_005,Webcam HD,2,79.99,159.98,2024-07-08,pending,USA
ORD_000948,CUST_00267,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-11-10,shipped,Australia
ORD_000949,CUST_00254,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-03-30,delivered,Australia
ORD_000950,CUST_00147,PROD_001,Wireless Mouse,2,29.99,59.98,2024-12-02,processing,France
ORD_000951,CUST_00358,PROD_001,Wireless Mouse,5,29.99,149.95,2024-09-18,processing,France
ORD_000952,CUST_00185,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-12-11,processing,USA
ORD_000953,CUST_00400,PROD_001,Wireless Mouse,2,29.99,59.98,2024-02-14,delivered,UK
ORD_000954,CUST_00103,PROD_006,Desk Lamp,4,24.99,99.96,2024-07-26,cancelled,France
ORD_000955,CUST_00146,PROD_001,Wireless Mouse,1,29.99,29.99,2024-02-16,cancelled,France
ORD_000956,CUST_00116,PROD_010,Blue Light Glasses,3,29.99,89.97,2024-06-26,cancelled,UK
ORD_000957,CUST_00003,PROD_004,Monitor Stand,4,34.5,138.0,2024-07-25,shipped,France
ORD_000958,CUST_00287,PROD_003,USB-C Hub,4,45.0,180.0,2024-09-16,pending,USA
ORD_000959,CUST_00412,PROD_009,Laptop Stand,3,49.99,149.97,2024-06-23,cancelled,USA
ORD_000960,CUST_00356,PROD_005,Webcam HD,5,79.99,399.95,2024-10-21,delivered,UK
ORD_000961,CUST_00388,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-09-04,shipped,Canada
ORD_000962,CUST_00247,PROD_008,Cable Management Kit,4,15.0,60.0,2024-10-27,pending,USA
ORD_000963,CUST_00404,PROD_005,Webcam HD,1,79.99,79.99,2024-07-14,processing,Australia
ORD_000964,CUST_00265,PROD_004,Monitor Stand,3,34.5,103.5,2024-07-30,cancelled,UK
ORD_000965,CUST_00048,PROD_001,Wireless Mouse,3,29.99,89.97,2024-05-07,delivered,UK
ORD_000966,CUST_00244,PROD_006,Desk Lamp,1,24.99,24.99,2024-10-10,shipped,Canada
ORD_000967,CUST_00094,PROD_006,Desk Lamp,2,24.99,49.98,2024-10-20,processing,UK
ORD_000968,CUST_00124,PROD_008,Cable Management Kit,2,15.0,30.0,2024-04-30,shipped,Australia
ORD_000969,CUST_00429,PROD_004,Monitor Stand,2,34.5,69.0,2024-04-13,cancelled,Canada
ORD_000970,CUST_00472,PROD_006,Desk Lamp,2,24.99,49.98,2024-02-24,pending,USA
ORD_000971,CUST_00491,PROD_008,Cable Management Kit,5,15.0,75.0,2024-01-04,pending,France
ORD_000972,CUST_00253,PROD_008,Cable Management Kit,3,15.0,45.0,2024-11-13,cancelled,UK
ORD_000973,CUST_00144,PROD_005,Webcam HD,4,79.99,319.96,2024-04-03,delivered,France
ORD_000974,CUST_00270,PROD_004,Monitor Stand,5,34.5,172.5,2024-03-06,delivered,USA
ORD_000975,CUST_00178,PROD_008,Cable Management Kit,5,15.0,75.0,2024-01-17,delivered,France
ORD_000976,CUST_00266,PROD_003,USB-C Hub,4,45.0,180.0,2024-03-02,delivered,Australia
ORD_000977,CUST_00108,PROD_006,Desk Lamp,1,24.99,24.99,2024-01-07,delivered,Australia
ORD_000978,CUST_00314,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-06-15,shipped,UK
ORD_000979,CUST_00138,PROD_003,USB-C Hub,5,45.0,225.0,2024-05-14,delivered,Canada
ORD_000980,CUST_00256,PROD_010,Blue Light Glasses,3,29.99,89.97,2024-07-06,delivered,Canada
ORD_000981,CUST_00187,PROD_004,Monitor Stand,4,34.5,138.0,2024-12-24,delivered,UK
ORD_000982,CUST_00068,PROD_005,Webcam HD,4,79.99,319.96,2024-04-02,cancelled,France
ORD_000983,CUST_00285,PROD_004,Monitor Stand,1,34.5,34.5,2024-05-18,delivered,Canada
ORD_000984,CUST_00077,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-03-15,delivered,Australia
ORD_000985,CUST_00069,PROD_001,Wireless Mouse,2,29.99,59.98,2024-08-03,cancelled,Germany
ORD_000986,CUST_00129,PROD_009,Laptop Stand,3,49.99,149.97,2024-09-06,cancelled,UK
ORD_000987,CUST_00354,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-07-22,processing,USA
ORD_000988,CUST_00430,PROD_001,Wireless Mouse,2,29.99,59.98,2024-05-10,pending,Germany
ORD_000989,CUST_00185,PROD_008,Cable Management Kit,3,15.0,45.0,2024-05-13,cancelled,UK
ORD_000990,CUST_00211,PROD_009,Laptop Stand,3,49.99,149.97,2024-06-25,pending,USA
ORD_000991,CUST_00295,PROD_006,Desk Lamp,5,24.99,124.95,2024-04-11,cancelled,France
ORD_000992,CUST_00345,PROD_003,USB-C Hub,3,45.0,135.0,2024-06-30,cancelled,UK
ORD_000993,CUST_00315,PROD_008,Cable Management Kit,4,15.0,60.0,2024-02-10,shipped,Germany
ORD_000994,CUST_00414,PROD_008,Cable Management Kit,2,15.0,30.0,2024-03-26,shipped,Australia
ORD_000995,CUST_00435,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-10-19,pending,Germany
ORD_000996,CUST_00161,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-06-24,shipped,Canada
ORD_000997,CUST_00203,PROD_005,Webcam HD,3,79.99,239.97,2024-11-05,shipped,Australia
ORD_000998,CUST_00495,PROD_008,Cable Management Kit,3,15.0,45.0,2024-10-27,delivered,France
ORD_000999,CUST_00065,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-04-04,processing,USA
ORD_001000,CUST_00204,PROD_005,Webcam HD,1,79.99,79.99,2024-04-17,pending,Canada
ORD_001001,CUST_00028,PROD_002,Mechanical Keyboard,1,89.99,89.99,2024-08-30,pending,France
ORD_001002,CUST_00135,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-02-12,cancelled,USA
ORD_001003,CUST_00159,PROD_003,USB-C Hub,1,45.0,45.0,2024-12-01,processing,Germany
ORD_001004,CUST_00065,PROD_004,Monitor Stand,3,34.5,103.5,2024-08-14,processing,Australia
ORD_001005,CUST_00340,PROD_009,Laptop Stand,2,49.99,99.98,2024-01-15,shipped,USA
ORD_001006,CUST_00479,PROD_006,Desk Lamp,4,24.99,99.96,2024-08-27,shipped,France
ORD_001007,CUST_00277,PROD_009,Laptop Stand,4,49.99,199.96,2024-03-10,processing,Australia
ORD_001008,CUST_00384,PROD_010,Blue Light Glasses,5,29.99,149.95,2024-08-21,cancelled,Australia
ORD_001009,CUST_00274,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-11-23,shipped,Australia
ORD_001010,CUST_00413,PROD_006,Desk Lamp,4,24.99,99.96,2024-10-03,pending,Canada
ORD_001011,CUST_00134,PROD_008,Cable Management Kit,3,15.0,45.0,2024-07-06,processing,Germany
ORD_001012,CUST_00418,PROD_005,Webcam HD,1,79.99,79.99,2024-01-01,processing,France
ORD_001013,CUST_00005,PROD_006,Desk Lamp,3,24.99,74.97,2024-08-28,delivered,France
ORD_001014,CUST_00409,PROD_008,Cable Management Kit,3,15.0,45.0,2024-01-05,shipped,Germany
ORD_001015,CUST_00192,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-01-04,processing,France
ORD_001016,CUST_00128,PROD_007,Mouse Pad XL,5,19.99,99.95,2024-08-11,processing,Germany
ORD_001017,CUST_00041,PROD_007,Mouse Pad XL,4,19.99,79.96,2024-04-22,delivered,UK
ORD_001018,CUST_00351,PROD_004,Monitor Stand,5,34.5,172.5,2024-11-09,shipped,Australia
ORD_001019,CUST_00097,PROD_005,Webcam HD,5,79.99,399.95,2024-05-17,pending,Germany
ORD_001020,CUST_00327,PROD_003,USB-C Hub,2,45.0,90.0,2024-05-28,delivered,USA
ORD_001021,CUST_00319,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-05-19,delivered,Australia
ORD_001022,CUST_00026,PROD_004,Monitor Stand,3,34.5,103.5,2024-01-10,cancelled,Canada
ORD_001023,CUST_00138,PROD_001,Wireless Mouse,2,29.99,59.98,2024-02-22,processing,UK
ORD_001024,CUST_00078,PROD_008,Cable Management Kit,1,15.0,15.0,2024-04-29,pending,USA
ORD_001025,CUST_00160,PROD_008,Cable Management Kit,2,15.0,30.0,2024-06-24,delivered,Germany
ORD_001026,CUST_00170,PROD_006,Desk Lamp,4,24.99,99.96,2024-12-22,pending,USA
ORD_001027,CUST_00037,PROD_003,USB-C Hub,1,45.0,45.0,2024-05-16,cancelled,Germany
ORD_001028,CUST_00419,PROD_008,Cable Management Kit,2,15.0,30.0,2024-04-08,delivered,UK
ORD_001029,CUST_00198,PROD_001,Wireless Mouse,1,29.99,29.99,2024-12-31,delivered,Canada
ORD_001030,CUST_00377,PROD_004,Monitor Stand,1,34.5,34.5,2024-04-11,pending,Germany
ORD_001031,CUST_00349,PROD_009,Laptop Stand,2,49.99,99.98,2024-08-30,shipped,Germany
ORD_001032,CUST_00022,PROD_006,Desk Lamp,2,24.99,49.98,2024-11-18,cancelled,Australia
ORD_001033,CUST_00327,PROD_009,Laptop Stand,1,49.99,49.99,2024-05-09,shipped,Germany
ORD_001034,CUST_00112,PROD_004,Monitor Stand,3,34.5,103.5,2024-01-27,pending,Australia
ORD_001035,CUST_00086,PROD_004,Monitor Stand,4,34.5,138.0,2024-06-15,shipped,USA
ORD_001036,CUST_00005,PROD_010,Blue Light Glasses,1,29.99,29.99,2024-07-21,pending,Canada
ORD_001037,CUST_00080,PROD_010,Blue Light Glasses,4,29.99,119.96,2024-12-18,shipped,France
ORD_001038,CUST_00047,PROD_002,Mechanical Keyboard,2,89.99,179.98,2024-03-21,cancelled,Germany
ORD_001039,CUST_00331,PROD_006,Desk Lamp,1,24.99,24.99,2024-01-31,processing,UK
ORD_001040,CUST_00120,PROD_009,Laptop Stand,1,49.99,49.99,2024-03-05,shipped,Germany
ORD_001041,CUST_00099,PROD_009,Laptop Stand,3,49.99,149.97,2024-08-12,pending,Australia
ORD_001042,CUST_00461,PROD_007,Mouse Pad XL,3,19.99,59.97,2024-03-09,pending,UK
ORD_001043,CUST_00278,PROD_008,Cable Management Kit,4,15.0,60.0,2024-10-13,delivered,UK
ORD_001044,CUST_00179,PROD_004,Monitor Stand,5,34.5,172.5,2024-04-05,shipped,France
ORD_001045,CUST_00083,PROD_008,Cable Management Kit,3,15.0,45.0,2024-11-02,pending,France
ORD_001046,CUST_00420,PROD_009,Laptop Stand,2,49.99,99.98,2024-08-18,shipped,UK
ORD_001047,CUST_00398,PROD_009,Laptop Stand,3,49.99,149.97,2024-08-20,cancelled,USA
ORD_001048,CUST_00439,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-01-10,shipped,France
ORD_001049,CUST_00033,PROD_010,Blue Light Glasses,2,29.99,59.98,2024-06-13,cancelled,Australia
ORD_001050,CUST_00255,PROD_007,Mouse Pad XL,2,19.99,39.98,2024-09-25,cancelled,Australia
ORD_001051,CUST_00210,PROD_003,USB-C Hub,5,45.0,225.0,2024-05-24,shipped,UK
